record_number,count,country,site,date,Month,time,location,latitude,longitude,ring size,ring no.,status,mig,english,french,scientific,age,sex,fat,muscle,wing,weight,bp,moult,ringer,bill skull,tarsus,tail,bill feather,bill nostril,bill+head,other bio,notes,PJ moult,wing point,2nd =,emarginate,OGC,Blood sample no.,Feather sample,Tape used,,RINGERS' KEY
,,GH,Nsoatre,13/12/2011,Dec,0730,South Road,,,AA,N02592,N,.,Olive-bellied Sunbird,Souimanga à ventre olive,Cinnyris chloropygius,FG,f,.,.,.,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0735,South Road,,,B+,M01240,N,.,Northern Puffback,Cubla de Gambie,Dryoscopus gambensis,FG,m,.,.,94,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0735,South Road,,,AA,N02584,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,FG,m,.,.,.,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0735,South Road,,,AA,N02585,N,.,Black-and-white Mannikin,Capucin bicolore,Spermestes bicolor,FG,.,.,.,.,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0735,South Road,,,AA,N02586,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,FG,m,.,.,.,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0735,South Road,,,AA,N02587,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,FG,m,.,.,.,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0735,South Road,,,AA,N02588,N,.,Blue-billed Firefinch,Amarante foncé,Lagonosticta rubricata,FG,m,.,.,49,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0800,South Road,,,AA,N02589,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,FG,m,.,.,.,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0810,South Road,,,A,P006552,N,Mig,Melodious Warbler,Hippolais polyglotte,Hippolais polyglotta,2,.,0,1,62,9.1,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0830,South Road,,,E,E00261,N,.,Senegal Coucal,Coucal du Sénégal,Centropus senegensis,FG,.,.,.,155,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0830,South Road,,,AA,N02590,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,Juv,.,.,.,52,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0830,South Road,,,AA,N02591,N,.,Black-and-white Mannikin,Capucin bicolore,Spermestes bicolor,FG,.,.,.,.,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0830,South Road,,,A,P006553,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,FG,.,.,.,48,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0845,South Road,,,AA,N02593,N,.,Green Hylia,Hylia verte,Hylia prasina,FG,.,.,.,61,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0900,South Road,,,B+,M01241,N,.,Northern Puffback,Cubla de Gambie,Dryoscopus gambensis,FG,m,.,.,95,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0900,South Road,,,AA,N02575,R,.,Green Crombec,Crombec vert,Sylvietta virens,.,.,.,.,.,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0900,South Road,,,AA,N02594,N,.,Blue-billed Firefinch,Amarante foncé,Lagonosticta rubricata,FG,f,.,.,51,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0900,South Road,,,AA,N02595,N,.,Olive-bellied Sunbird,Souimanga à ventre olive,Cinnyris chloropygius,FG,.,.,.,.,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0900,South Road,,,B,R004647,N,.,Black-necked Weaver,Tisserin à cou noir,Ploceus nigricollis,FG,f,.,.,70,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,13/12/2011,Dec,0925,South Road,,,A,P006554,N,Mig,Grasshopper Warbler,Locustelle tachetée,Locustella naevia,3,.,0,1,65,11.9,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0630,South Road,,,A,P006603,R,Mig,Common Nightingale,Rossignol philomèle,Luscinia megarhynchos,4,.,0,3,87,20,.,,EMS,,26.5,71,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0630,South Road,,,A,P007029,R,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,FG,.,.,.,.,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0720,South Road,,,B,R004648,N,.,Little Greenbul,Bulbul verdâtre,Andropadus virens,FG,.,.,.,76,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0740,South Road,,,CC,S001020,N,.,Brown-crowned Tchagra,Tchagra à tête brune,Tchagra australis,FG,.,2,2,75,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0755,South Road,,,AA,N02596,N,.,Olive Sunbird,Souimanga olivâtre de l'Ouest,Cyanomitra olivacea,Juv,.,.,.,60,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0820,South Road,,,A,P006556,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,FG,.,1,2,51,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0850,South Road,,,AA,N02597,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,FG,m,.,.,71,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0850,South Road,,,AA,N02598,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,FG,.,1,2,64,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0850,South Road,,,AA,N02599,N,.,Collared Sunbird,Souimanga à collier,Hedydipna collaris,Juv,.,.,.,49,.,.,,EMS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0850,South Road,,,B,R004649,N,.,Little Greenbul,Bulbul verdâtre,Andropadus virens,Juv,.,1,2,56,.,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,16/12/2011,Dec,0910,South Road,,,A,P006555,N,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,3,.,0,1,66,11.5,.,000/044400/0000004444,BIB,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",16/01/2012,Jan,0700,Bird 2 Path,,,A,P006901,N,Mig,Common Nightingale,Rossignol philomèle,Luscinia megarhynchos,5,.,0,1,83,20.1,.,,RQS,,27.2,65,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",16/01/2012,Jan,0740,Bird 2 Path,,,AA,N02606,N,Mig,Wood Warbler,Pouillot siffleur,Phylloscopus sibilatrix,4,.,0,1,76,8.9,.,,RQS,,18.9,46,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0700,South Road,,,A,P006557,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,1,1,78,17.4,.,000/000000/2154410000,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0700,South Road,,,A,P006558,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,0,1,76,16.9,.,112/555555/4432110000,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0700,South Road,,,A,P006559,N,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,4,.,1,1,65,10.6,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",18/01/2012,Jan,0730,Village Track,,,B,R004701,N,.,Little Greenbul,Bulbul verdâtre,Andropadus virens,Juv,.,.,.,78,26,.,,RQS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0800,South Road,,,A,P006560,N,Mig,Grasshopper Warbler,Locustelle tachetée,Locustella naevia,4,.,1,1,64,12.4,.,,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0800,South Road,,,A,P006561,N,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,4,.,1,1,65,10.6,.,,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0800,South Road,,,A,P006562,N,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,4,.,1,1,63,8.8,.,,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0800,South Road,,,B,R004628,R,.,Little Greenbul,Bulbul verdâtre,Andropadus virens,.,.,.,.,.,.,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",18/01/2012,Jan,0805,Village Track,,,A,P006902,N,.,Olive-green Camaroptera,Camaroptère à dos vert,Camaroptera chloronota,FG,.,1,2,54,10.6,.,555/555555/0505555555,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0830,South Road,,,A,P006563,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,0,1,79,16.4,.,000/000000/3310000000,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0830,South Road,,,A,P006564,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,0,1,78,17.5,.,544/000003/5554410000,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0900,South Road,,,AA,N02600,N,.,Bronze Mannikin,Capucin nonnette,Spermestes cucullatus,Juv,.,.,.,48,8,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0900,South Road,,,A,P006565,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,3,2,75,17,.,111/000111/5554311000,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,0930,South Road,,,A,P006566,N,.,Red-headed Quelea,Travailleur à tête rouge,Quelea erythrops,FG,m,.,.,65,17.5,.,555/540000/5555555421,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,18/01/2012,Jan,1030,South Road,,,A,P006567,N,Mig,Melodious Warbler,Hippolais polyglotte,Hippolais polyglotta,4,.,.,.,63,.,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0630,South Road,,,AA,N02701,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,.,.,.,.,.,.,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0630,South Road,,,A,P006568,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,2,1,78,18,.,003/444423/5555511000,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0630,South Road,,,A,P006569,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,0,1,74,18.1,.,115/500355/5555555430,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0630,South Road,,,A,P006570,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,0,1,79,17.3,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,AA,N02703,N,Mig,Willow Warbler,Pouillot fitis,Phylloscopus trochilus,4,.,1,1,62,7.4,.,111/444444/3444440000,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,A,P006530,R,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,.,.,.,.,.,055/000045/5555544000,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,A,P006572,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,1,1,79,17.6,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,A,P006573,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,0,1,80,11.1,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,A,P006574,N,Mig,Melodious Warbler,Hippolais polyglotte,Hippolais polyglotta,4,.,1,1,65,9.3,.,,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,A,P006575,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,2,1,76,16.8,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,A,P006576,N,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,4,.,1,1,69,10.4,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,A,P006633,R,Mig,Melodious Warbler,Hippolais polyglotte,Hippolais polyglotta,.,.,.,.,.,9.5,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0800,South Road,,,A,P006695,R,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,.,.,.,16.3,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0815,South Road,,,AA,N02704,N,.,Blue-billed Firefinch,Amarante foncé,Lagonosticta rubricata,Juv,f,.,.,51,10.8,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0815,South Road,,,A,P006531,R,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,.,.,70,.,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0815,South Road,,,A,P006547,R,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,.,.,.,19.3,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0815,South Road,,,A,P006577,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,2,2,78,17.3,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0815,South Road,,,A,P006578,N,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,4,.,2,1,66,9.4,.,555/555555/5555555555,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0815,South Road,,,A,P006579,N,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,4,.,0,1,64,10,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0815,South Road,,,A,P006580,N,Mig,Common Nightingale,Rossignol philomèle,Luscinia megarhynchos,5,.,0,1,84,18.3,.,,VG,,25.8,69,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0815,South Road,,,A,P006693,R,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,1,1,74,15.5,.,113/000002/4444200000,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0845,South Road,,,AA,N02705,N,.,Olive-bellied Sunbird,Souimanga à ventre olive,Cinnyris chloropygius,Juv,m,.,.,49,.,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0845,South Road,,,A,P006581,N,.,Red-faced Cisticola,Cisticole à face rousse,Cisticola erythrops,.,.,.,.,.,.,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0910,South Road,,,E,E00262,N,.,Senegal Coucal,Coucal du Sénégal,Centropus senegensis,FG,.,.,.,148,134,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0930,South Road,,,AA,N02706,N,.,Black-and-white Mannikin,Capucin bicolore,Spermestes bicolor,4,.,.,.,51,10,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0930,South Road,,,AA,N02707,N,.,Green Crombec,Crombec vert,Sylvietta virens,FG,.,.,.,49,7.9,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0930,South Road,,,AA,N02708,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,Juv,m,.,.,55,6.8,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0930,South Road,,,AA,N02709,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,FG,.,.,.,59,7.3,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0930,South Road,,,A,P006582,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,0,2,79,17.1,.,Active,IGH,,,,,,,,incorrect moult score in book,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,0930,South Road,,,A,P006583,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,3,1,72,17,.,,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,1030,South Road,,,AA,N02710,N,.,Collared Sunbird,Souimanga à collier,Hedydipna collaris,FG,f,.,.,48,7,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,1030,South Road,,,AA,N02711,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,.,m,.,.,59,7.7,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,1030,South Road,,,AA,N02712,N,.,Common Waxbill,Astrild ondulé,Estrilda astrild,.,m,.,.,45,6.9,.,,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,1030,South Road,,,AA,N02713,N,.,Common Waxbill,Astrild ondulé,Estrilda astrild,.,m,.,.,48,7,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,1030,South Road,,,A,P006696,R,Mig,Common Nightingale,Rossignol philomèle,Luscinia megarhynchos,4,.,3,2,81,19.9,.,,IGH,,,,,,,,Re-tag,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,1030,South Road,,,B,R004643,R,.,Little Greenbul,Bulbul verdâtre,Andropadus virens,.,.,.,.,.,27,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,19/01/2012,Jan,.,South Road,,,AA,N02702,N,.,Copper Sunbird,Souimanga cuivré,Cinnyris cupreus,FG,m,.,.,55,.,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",20/01/2012,Jan,0820,Alices Triangle,,,A,P006903,N,.,African Paradise Flycatcher,Tchitrec d'Afrique,Terpsiphone viridis,FG,f,0,2,81,14.3,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",20/01/2012,Jan,0845,Alices Triangle,,,A,P006904,N,Mig,Melodious Warbler,Hippolais polyglotte,Hippolais polyglotta,5,.,1,1,66,10.1,.,,RQS,,20.6,52,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",21/01/2012,Jan,0830,Bird 2 Path,,,A,P006905,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,Juv,.,1,2,52,11.4,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",21/01/2012,Jan,0900,Bird 2 Path,,,A,P006906,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,FG,.,0,2,55,12.2,.,555/555355/5555555555,JR,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",21/01/2012,Jan,0900,Bird 2 Path,,,B,R004702,N,.,Little Greenbul,Bulbul verdâtre,Andropadus virens,FG,.,1,2,74,23,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",21/01/2012,Jan,0920,Bird 2 Path,,,D2,D05851,N,.,Yellowbill,Malcoha à bec jaune,Ceuthmochares aereus,FG,.,0,2,117,62.5,.,555/555555/5555555202,JR,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",21/01/2012,Jan,0920,Bird 2 Path,,,CC,S000401,N,.,Simple Leaflove,Bulbul modeste,Chlorocichla simplex,FG,.,1,3,103,44.5,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0630,South Road,,,A,P006584,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,1,1,84,17.8,.,035/000145/5555553000,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0700,South Road,,,AA,N02714,N,Mig,Willow Warbler,Pouillot fitis,Phylloscopus trochilus,4,.,1,1,70,8.6,.,555/245555/5555555544,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0700,South Road,,,A,P006585,N,Mig,Melodious Warbler,Hippolais polyglotte,Hippolais polyglotta,4,.,2,3,67,10.4,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0700,South Road,,,A,P006586,N,Mig,Blackcap,Fauvette à tête noire,Sylvia atricapilla,4,f,1,3,75,16.4,.,000/000000/0000000000,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0700,South Road,,,A,P006587,N,Mig,Common Whitethroat,Fauvette grisette,Sylvia communis,5,f,1,1,76,14,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0700,South Road,,,A,P006588,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,.,.,1,1,78,16.2,.,Active,VG,,,,,,,,incorrect moult score  in book,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,AA,N00514,R,.,Blue-billed Firefinch,Amarante foncé,Lagonosticta rubricata,FG,.,.,.,.,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,AA,N02715,N,Mig,Willow Warbler,Pouillot fitis,Phylloscopus trochilus,4,.,1,1,69,12.2,.,550/000014/5555541000,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,AA,N02716,N,.,Bronze Mannikin,Capucin nonnette,Spermestes cucullatus,FG,m,.,.,51,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,A,P006555,R,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,4,.,.,.,70,11.2,.,,VG,,,,,,,,"Dead in net,Predated",,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,A,P006589,N,.,Red-faced Cisticola,Cisticole à face rousse,Cisticola erythrops,FG,.,.,.,62,14.8,.,Active,VG,,,,,,,,incorrect moult score in book,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,A,P006590,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,1,1,76,17.3,.,133/444443/4444430000,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,A,P006591,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,1,1,79,17.5,.,334/444444/4443200000,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,A,P006592,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,4,.,2,2,77,19.3,.,000/000000/4433100000,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,A,P007010,R,Mig,European Reed Warbler,Rousserolle effarvatte,Acrocephalus scirpaceus,4,.,0,1,68,11,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,B,R004650,N,Mig,Great Reed Warbler,Rousserolle turdoïde,Acrocephalus arundinaceus,4,.,1,1,100,29.3,.,,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0730,South Road,,,B,R004651,N,.,Common Bulbul,Bulbul des jardins,Pycnonotus barbatus,FG,.,.,.,93,38.4,.,,VG,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0800,South Road,,,AA,N02717,N,.,Olive Sunbird,Souimanga olivâtre de l'Ouest,Cyanomitra olivacea,FG,m,.,.,58,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,22/01/2012,Jan,0930,South Road,,,AA,N02707,R,.,Green Crombec,Crombec vert,Sylvietta virens,.,.,.,.,.,.,.,,BIB,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",23/01/2012,Jan,0800,Bird 3 Path,,,A,P006907,N,.,Green Hylia,Hylia verte,Hylia prasina,FG,.,0,2,69,13.7,.,,JR,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",23/01/2012,Jan,0800,Bird 3 Path,,,A,P006908,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,FG,.,0,2,51,10.5,.,,NAG,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",23/01/2012,Jan,0920,Bird 3 Path,,,A,P006909,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,FG,.,0,2,51,10,.,,RQS,,,,,,,,,,,,,,,,,,
,,GH,"Pepease,Brukruwa west",23/01/2012,Jan,1120,Bird 3 Path,,,A,P006910,N,Mig,Garden Warbler,Fauvette des jardins,Sylvia borin,5,.,0,1,79,16,.,000/000000/4441100000,RQS,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,24/01/2012,Jan,0620,South Road,,,A,P006593,N,Mig,Common Nightingale,Rossignol philomèle,Luscinia megarhynchos,4,.,3,1,85,19.4,.,,VG,,69,26.7,,,,,,,,,,,,,,,
,,GH,Nsoatre,24/01/2012,Jan,0620,South Road,,,A,P006594,N,Mig,Common Nightingale,Rossignol philomèle,Luscinia megarhynchos,5,.,3,2,83,18.8,.,,BIB,,69.5,26.3,,,,,,,,,,,,,,,
,,GH,Nsoatre,24/01/2012,Jan,0700,South Road,,,AA,N02718,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,FG,m,.,.,56,10.8,.,,IGH,,,,,,,,,,,,,,,,,,
,,GH,Nsoatre,24/01/2012,Jan,0740,South Road,,,AA,N02719,N,.,Grey-backed Camaroptera,Camaroptère à tête grise,Camaroptera brachyura,FG,.,.,.,52,10.7,.,,VG,,,,,,,,,,,,,,,,,,
